Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-03-03,1583193600,1585.74,1649.22,1584.85,1640.77,189698,0,0,3,2020,1,2020-03-03,1615.145,1617.0349999999999,34.075000000000045,64.37000000000012,1597.226818181818,2.36181818181808,0.0014808890920661177,1.6663636363632577,2.394597542279538,51.309999999999945,23.24499999999989,4.061583115121312,51.309999999999945,15.170065420046289
2020-03-04,1583280000,1640.13,1652.63,1631.83,1636.87,150241,0,0,3,2020,2,2020-03-04,1640.365,1642.23,12.2650000000001,20.800000000000182,1599.9663636363634,2.7395454545453504,0.0017151887404844857,0.37772727272727025,0.15821552719486642,-3.900000000000091,25.220000000000027,1.2746425791902456,3.900000000000091,15.317694836633363
2020-03-05,1583366400,1637.52,1674.56,1634.91,1672.13,125244,0,0,3,2020,3,2020-03-05,1654.78,1654.7350000000001,19.779999999999973,39.649999999999864,1605.3913636363636,5.425000000000182,0.003390696281683203,2.6854545454548315,0.9768648205593051,35.26000000000022,14.414999999999964,2.4252099503948146,35.26000000000022,15.86715216935187
2020-03-06,1583452800,1672.43,1692.13,1642.38,1674.34,236159,0,0,3,2020,4,2020-03-06,1670.3200000000002,1667.255,21.809999999999945,49.75,1610.7681818181816,5.376818181817953,0.00334922580475272,-0.04818181818222911,-0.012230666944282098,2.209999999999809,15.540000000000191,3.029140637367722,2.209999999999809,15.903087675638576
2020-03-09,1583712000,1691.93,1703.22,1657.4,1679.75,337219,0,0,3,2020,0,2020-03-09,1683.0749999999998,1680.31,20.14500000000021,45.819999999999936,1615.9127272727271,5.1445454545455505,0.0031938459628240157,-0.23227272727240234,-0.04639276387641966,5.410000000000082,12.754999999999654,2.76457101484252,5.410000000000082,15.993776224584295
2020-03-10,1583798400,1678.69,1680.42,1641.72,1649.27,212041,0,0,3,2020,1,2020-03-10,1662.525,1661.0700000000002,17.894999999999982,38.700000000000045,1619.5122727272728,3.599545454545705,0.0022275617945164417,-1.5449999999998454,-0.302545639193313,-30.480000000000018,-20.549999999999727,2.3572838242818537,30.480000000000018,16.200361928777287
2020-03-11,1583884800,1649.4,1671.18,1632.95,1634.97,165414,0,0,3,2020,2,2020-03-11,1647.125,1652.065,24.055000000000064,38.23000000000002,1622.373181818182,2.8609090909092174,0.001766525107025796,-0.7386363636364877,-0.2069692022127393,-14.299999999999955,-15.400000000000091,2.3411617012155923,14.299999999999955,15.937796645231796
2020-03-12,1583971200,1634.14,1650.31,1560.62,1577.54,296591,0,0,3,2020,3,2020-03-12,1605.6525,1605.465,44.65750000000003,89.69000000000005,1622.8222727272725,0.44909090909050065,0.0002768111024784581,-2.4118181818187168,-0.8433019143755561,-57.430000000000064,-41.47250000000008,5.747074880496217,57.430000000000064,18.03708867764884
2020-03-13,1584057600,1579.13,1597.89,1504.58,1529.28,346973,0,0,3,2020,4,2020-03-13,1552.72,1551.2350000000001,45.17000000000007,93.31000000000017,1621.1650000000002,-1.6572727272723569,-0.0010212287291861966,-2.1063636363628575,-4.689262172082387,-48.25999999999999,-52.93249999999989,6.201730715548537,48.25999999999999,18.76206726257445
2020-03-16,1584316800,1564.29,1575.44,1451.16,1514.78,478295,0,0,3,2020,0,2020-03-16,1526.4175,1513.3000000000002,49.022500000000036,124.27999999999997,1618.3804545454548,-2.784545454545423,-0.0017176200168060873,-1.1272727272730663,0.6819150967039829,-14.5,-26.30250000000001,8.56418313624962,14.5,18.67880385409926
