Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-04-21,1587427200,1.24291,1.24437,1.22466,1.22912,87147,13,0,4,2020,1,2020-04-21,1.235265,1.234515,0.009104999999999919,0.019709999999999894,1.2307481818181818,0.002954545454545432,0.0024063860302256934,-0.0013459090909093696,-0.3153754167881211,-0.013789999999999969,-0.01063499999999995,1.6094262897457166,0.013789999999999969,0.007983066711017412
2020-04-22,1587513600,1.22767,1.23854,1.2274,1.23322,69218,13,0,4,2020,2,2020-04-22,1.2317075000000002,1.23297,0.006832499999999797,0.011139999999999928,1.23437,0.0036218181818181705,0.0029427776009123274,0.0006672727272727386,0.22290337624521794,0.0040999999999999925,-0.00355749999999988,0.9076095812286075,0.0040999999999999925,0.00806421264235547
2020-04-23,1587600000,1.23321,1.2414399999999999,1.23072,1.2343899999999999,88239,13,0,4,2020,3,2020-04-23,1.23494,1.2360799999999998,0.00649999999999995,0.01071999999999984,1.2370918181818182,0.0027218181818182696,0.002205026192971582,-0.0008999999999999009,-0.2506990020965315,0.0011699999999998933,0.0032324999999997495,0.8710348413936428,0.0011699999999998933,0.007800665528272769
2020-04-24,1587686400,1.23432,1.23765,1.2297500000000001,1.23601,71485,13,0,4,2020,4,2020-04-24,1.2344325,1.2337,0.0032174999999998732,0.007899999999999796,1.2392945454545454,0.0022027272727271896,0.0017805689443202155,-0.00051909090909108,-0.19249533180345169,0.0016200000000001769,-0.000507499999999883,0.6424069932913027,0.0016200000000001769,0.007857150547024988
2020-04-27,1587945600,1.23602,1.24541,1.23553,1.24267,63212,13,0,4,2020,0,2020-04-27,1.2399075,1.24047,0.005502499999999966,0.009879999999999889,1.2403195454545453,0.0010249999999998316,0.0008270834433665719,-0.001177727272727358,-0.5354948506740719,0.006659999999999888,0.005474999999999897,0.7996568274343714,0.006659999999999888,0.005597605490693059
2020-04-28,1588032000,1.24267,1.25176,1.2403,1.24201,71017,13,0,4,2020,1,2020-04-28,1.2441849999999999,1.24603,0.007575000000000109,0.011460000000000026,1.24018,-0.00013954545454519796,-0.00011250766389725442,-0.0011645454545450296,-1.1360293992094699,-0.0006599999999998829,0.004277499999999934,0.923970007256311,0.0006599999999998829,0.003991047476128304
2020-04-29,1588118400,1.24201,1.24847,1.23886,1.2466599999999999,72146,13,0,4,2020,2,2020-04-29,1.244,1.243665,0.004469999999999974,0.009609999999999896,1.2404399999999998,0.0002599999999997049,0.00020964698672742976,0.00039954545454490287,-2.863401829397916,0.004649999999999821,-0.0001849999999998797,0.7757131556430829,0.004649999999999821,0.003983629270464601
2020-04-30,1588204800,1.24667,1.26431,1.24284,1.25891,91884,13,0,4,2020,3,2020-04-30,1.2531825,1.253575,0.011127499999999957,0.0214700000000001,1.2412877272727272,0.0008477272727274165,0.0006834085265932099,0.0005877272727277116,2.2598061019676665,0.012250000000000094,0.009182500000000093,1.727495091886333,0.012250000000000094,0.004062714876102236
2020-05-01,1588291200,1.25892,1.25997,1.24825,1.24876,70129,13,0,5,2020,4,2020-05-01,1.253975,1.25411,0.005994999999999973,0.011719999999999953,1.241818181818182,0.0005304545454547505,0.0004273421333345073,-0.0003172727272726661,-0.3746900767176451,-0.010149999999999881,0.0007924999999999738,0.9389144802723774,0.010149999999999881,0.0040913229107677794
2020-05-04,1588550400,1.24832,1.2484899999999999,1.2404600000000001,1.24419,70861,13,0,5,2020,0,2020-05-04,1.245365,1.244475,0.0031249999999998224,0.00802999999999976,1.2420277272727274,0.0002095454545454345,0.00016874084919460408,-0.00032090909090931596,-0.6051387494185598,-0.004570000000000185,-0.008610000000000007,0.6473405027167147,0.004570000000000185,0.0040184087490521625
2020-05-05,1588636800,1.2443,1.24832,1.24198,1.24316,74058,13,0,5,2020,1,2020-05-05,1.24444,1.2451500000000002,0.0038800000000001056,0.006340000000000012,1.2427886363636362,0.0007609090909088678,0.0006126345444634751,0.0005513636363634333,2.630623807972786,-0.0010299999999998644,-0.0009250000000000647,0.5104752089405636,0.0010299999999998644,0.003900474829569365
2020-05-06,1588723200,1.24325,1.24496,1.23344,1.23387,68865,7,0,5,2020,2,2020-05-06,1.23888,1.2392,0.006080000000000085,0.011519999999999975,1.2432822727272728,0.0004936363636365293,0.0003972005771479825,-0.00026727272727233853,-0.3516516808632828,-0.00929000000000002,-0.005560000000000009,0.9339732779867665,0.00929000000000002,0.003915195836935715
2020-05-07,1588809600,1.23369,1.24176,1.22657,1.23531,58806,7,0,5,2020,3,2020-05-07,1.2343324999999998,1.234165,0.007427500000000142,0.015190000000000037,1.2433804545454545,9.818181818177507e-05,7.89698528931293e-05,-0.0003954545454547542,-0.8011839422284928,0.0014399999999998858,-0.004547500000000149,1.2384128097051157,0.0014399999999998858,0.0039458105351399125
2020-05-08,1588896000,1.23505,1.24667,1.23491,1.2398500000000001,42382,7,0,5,2020,4,2020-05-08,1.23912,1.24079,0.007549999999999946,0.011759999999999993,1.2434845454545456,0.00010409090909102581,8.371605706880558e-05,5.909090909250736e-06,0.06010146912771086,0.0045400000000002105,0.004787500000000167,0.952296118745495,0.0045400000000002105,0.003943596733288726
2020-05-11,1589155200,1.23992,1.24371,1.2282899999999999,1.2331699999999999,54803,7,0,5,2020,0,2020-05-11,1.2362724999999999,1.236,0.007437500000000208,0.015420000000000211,1.242944090909091,-0.0005404545454545939,-0.0004346290811817477,-0.0006445454545456197,-6.191705108907953,-0.006680000000000241,-0.002847500000000114,1.2554038541386978,0.006680000000000241,0.00393149831544277
2020-05-12,1589241600,1.23258,1.23777,1.2255099999999999,1.2258,61696,7,0,5,2020,1,2020-05-12,1.2304149999999998,1.23164,0.0073550000000002225,0.01226000000000016,1.2421595454545453,-0.0007845454545456487,-0.0006311993116052683,-0.0002440909090910548,0.452271232953511,-0.007369999999999877,-0.005857500000000071,1.000399833538703,0.007369999999999877,0.0038467843432599775
2020-05-13,1589328000,1.22564,1.23394,1.2209699999999999,1.22277,70166,7,0,5,2020,2,2020-05-13,1.2258299999999998,1.227455,0.008110000000000284,0.012970000000000148,1.2409113636363636,-0.0012481818181817594,-0.00100484822803093,-0.0004636363636361107,0.5919666095252807,-0.003030000000000088,-0.004585000000000061,1.0622701622480608,0.003030000000000088,0.003892704020182486
